@relation 'AT: exemplo4_weka-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R25-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute -0.355pleasure-0.355dominance-0.329entropy_g-0.326entropy_b-0.32entropy_r... numeric
@attribute 0.362mean-0.33solidity-0.329perimeter+0.297entropy_r-0.291avg_size... numeric
@attribute -0.464sat_m-0.439tamura_contrast-0.427black-0.29saturation-0.25arousal... numeric
@attribute -0.507arousal-0.418saturation+0.315white+0.276pink+0.239tamura_contrast... numeric
@attribute 0.327dominance+0.319pleasure-0.31black+0.305hue_m-0.277total_area... numeric
@attribute 0.624hue_m+0.584val_m-0.176white+0.164gray-0.144green... numeric
@attribute 0.497orange-0.38blue+0.376brown+0.335yellow-0.331green... numeric
@attribute -0.649purple+0.416green+0.359count+0.277brown-0.207yellow... numeric
@attribute 0.694year-0.38count-0.33total_area-0.312red-0.201yellow... numeric
@attribute '-0.56yellow-0.362green+0.35 brown+0.323white-0.3gray...' numeric
@attribute '0.77 red-0.337yellow-0.234blue+0.231green-0.228orange...' numeric
@attribute '0.697year+0.41 count+0.323total_area+0.211red+0.203purple...' numeric
@attribute -0.616circ-0.392solidity+0.309perimeter+0.284avg_size+0.238total_area... numeric
@attribute 0.657blue-0.464green-0.448purple+0.267red+0.151gray... numeric
@attribute -0.55pink+0.404gray+0.396orange-0.281count+0.244perc_area... numeric
@attribute 0.589orange-0.455yellow+0.358pink-0.356brown-0.25white... numeric
@attribute 0.454total_area+0.413brown+0.368pink+0.302mean-0.235perimeter... numeric
@attribute -0.486gray-0.425count+0.328white+0.314total_area+0.261mean... numeric
@attribute -0.629perc_area+0.382avg_size+0.329mean+0.309gray-0.184count... numeric
@attribute -0.414blue-0.352brown+0.332saturation+0.329arousal-0.307green... numeric

@data
6.453495,-3.134038,1.356089,0.51623,0.077875,2.114024,0.588124,0.298266,-0.321905,-0.577506,0.020356,-0.164513,-0.28857,-0.18985,0.270768,0.315465,1.061994,-0.344778,0.61146,-0.306429
5.540544,-2.392219,0.973743,0.566192,-0.005285,2.286995,0.407788,0.404198,-0.504177,-0.500985,-0.033502,-0.012822,-0.267648,-0.141833,0.109586,0.306016,0.639643,-0.415865,0.386786,-0.296887
5.270144,-2.459643,1.11189,0.796501,-0.227018,2.340433,0.417219,0.553075,-0.615029,-0.525624,-0.11367,0.082311,-0.607285,-0.153822,-0.113479,0.449387,0.674134,-0.587433,0.152714,-0.417849
4.969708,-2.968113,1.440443,0.36955,-0.491088,2.375093,0.321256,0.753072,-0.577245,-0.799878,-0.270108,-0.001911,-1.566934,-0.134113,-0.15357,0.556929,0.796303,-0.65866,0.171343,-0.366905
6.558856,-2.890079,1.26041,0.670587,0.296015,2.109748,0.642178,0.183487,-0.338636,-0.421557,0.095792,-0.130251,0.260428,-0.18425,0.296529,0.259265,0.951489,-0.361844,0.532192,-0.293172
5.207281,-2.040771,0.91448,1.052679,-0.205039,2.284156,0.415618,0.512721,-0.70068,-0.391922,-0.073306,0.170198,-0.224223,-0.154597,-0.172443,0.43413,0.571379,-0.605873,0.113444,-0.476316
5.624376,-2.778935,1.159926,0.685422,-0.037329,2.585014,0.47943,0.525472,-0.533169,-0.547046,-0.082661,0.041061,-0.571521,-0.157148,-0.020215,0.408233,0.796289,-0.51267,0.27,-0.374417
6.464578,-2.843947,1.366489,0.635497,0.265287,2.17525,0.629266,0.231403,-0.366675,-0.472628,0.058226,-0.116818,0.080096,-0.180607,0.263698,0.305439,0.974192,-0.328135,0.516723,-0.330267
6.217924,-2.77731,1.353829,0.62589,0.061604,2.021923,0.568861,0.273479,-0.382177,-0.518869,0.019454,-0.1309,-0.140507,-0.179034,0.202415,0.330277,0.937252,-0.35492,0.487765,-0.352292
5.346928,-2.597887,0.859676,0.857474,0.090626,2.151067,0.449137,0.656396,-0.642739,-0.206263,-0.174613,0.205709,-0.611977,-0.222434,0.010728,0.19921,0.516545,-0.265824,0.236847,-0.252107
5.449725,-2.1381,1.003929,0.68827,0.029393,2.050876,0.446857,0.362325,-0.535773,-0.38918,-0.032454,0.006762,-0.0604,-0.15611,-0.020757,0.358556,0.592886,-0.47479,0.267428,-0.302366
5.93846,-2.978051,1.17588,0.470878,0.165844,2.637346,0.527156,0.421881,-0.38752,-0.570507,-0.033523,-0.075782,-0.485716,-0.166947,0.116349,0.33619,0.881666,-0.331934,0.464528,-0.280674
6.219596,-2.935433,1.208292,0.258502,0.288814,1.897347,0.631656,0.229277,-0.273003,-0.493021,-0.030484,-0.223144,-0.116867,-0.185765,0.283131,0.345143,0.851877,-0.349432,0.586649,-0.105957
2.238005,-1.809655,-1.466038,-0.338431,2.571341,1.325572,-0.655153,1.274624,-0.451222,-0.914095,1.542728,0.052164,1.449327,-1.411914,-0.28086,0.177845,-0.383148,0.182719,-0.546939,0.048786
4.776666,-1.916108,0.703683,0.851728,0.277187,1.755805,0.832089,-0.048429,-0.696544,-0.252043,1.014844,0.043677,-0.284208,0.131494,-0.658347,0.6149,0.569947,-0.226292,0.142292,-0.315019
6.436787,-2.18821,0.806395,0.947529,0.758798,1.917513,0.912139,-0.062346,-0.377601,-0.082811,0.128388,-0.08407,1.379158,-0.207544,0.39023,0.334792,0.57657,-0.328917,0.386427,-0.227425
4.927757,-2.053146,0.523307,0.861529,0.272997,2.089071,0.611724,0.181214,-0.431077,-0.147858,0.310103,-0.091545,-0.078871,-0.017776,-0.552223,0.482233,0.727955,-0.306931,0.172235,-0.262678
0.077107,-1.013081,-2.855527,-2.3749,3.101043,1.053937,0.948903,-3.114643,-3.109858,1.475082,6.086425,1.878315,-2.855882,1.117307,-1.765543,0.947584,0.218493,-0.255715,0.20026,-0.809675
0.265347,-1.019289,-2.792142,-2.324387,3.034822,1.028765,1.09738,-2.78436,-3.03505,1.347098,6.128043,1.797375,-2.773546,1.334804,-1.787859,0.958226,0.133193,-0.213681,0.288455,-0.71016
5.908441,-2.635421,0.981973,0.392669,0.559801,1.910426,0.873486,-0.045176,-0.638678,-0.360771,0.999137,0.038025,-0.040229,0.134975,0.028627,0.38307,0.751388,-0.233579,0.444958,-0.225682
1.890691,-1.918969,-3.42214,-2.622726,3.558016,0.577281,-3.447223,0.155398,-0.585259,1.740823,-1.981277,-0.393878,-0.087931,5.553035,-1.595975,1.875768,1.251669,0.632664,0.156549,-1.861696
1.753438,-1.706808,-3.490093,-2.335063,3.316361,0.829183,-3.210694,0.119471,-0.586632,1.704928,-1.787306,-0.34322,-0.110577,5.197053,-1.704994,1.784545,1.124449,0.645616,0.102401,-1.779331
1.493127,-1.404725,-3.320132,-2.357978,3.290899,0.652693,-3.232729,0.335917,-0.528865,1.337842,-1.508729,-0.359331,0.001837,4.475592,-1.789121,1.710601,0.916772,0.778301,0.006304,-1.769281
-0.964342,-3.952935,-2.716346,-3.556696,4.552829,-0.096382,-3.741782,4.331316,-0.578859,-3.553297,3.792438,0.494752,1.510011,-4.747141,-1.109748,0.198252,0.167715,0.776051,-1.504458,-1.123733
-0.025867,-5.535362,-2.54475,-3.994487,5.975539,-0.990582,-5.364744,7.017819,-0.270494,-5.178432,3.2833,0.589205,2.342426,-6.887376,-1.01053,0.455049,1.273725,0.68709,-1.359575,-1.551181
-0.257923,-5.604808,-2.296179,-4.232548,5.606097,-0.767012,-5.264101,6.910801,-0.220065,-5.239795,3.048821,0.464748,1.436201,-6.615361,-0.982205,0.514123,1.329596,0.759015,-1.249923,-1.385396
0.185616,-6.005925,-2.339658,-4.302223,6.098946,-1.20818,-5.490459,7.379628,-0.348405,-5.498182,3.366177,0.649719,1.696481,-7.048943,-0.959766,0.61707,1.7826,0.653771,-1.068052,-1.594794
-1.204806,0.307574,-1.957512,0.762736,1.870232,4.415372,-0.687189,-1.668965,-0.238384,0.6144,-0.030539,0.731661,0.150075,-1.100943,0.178906,-0.279868,-0.204958,0.416579,-0.662074,-0.462274
0.313563,-1.676426,-0.366308,4.71248,4.509569,3.767223,0.366274,1.576982,-1.21365,2.617393,-0.869617,2.353557,-0.622412,-0.652063,-0.787935,-0.507168,-1.158819,0.531648,0.157237,-0.076962
-1.776047,-5.168267,0.085223,-2.013532,-1.554542,3.242745,-0.200419,-0.764723,0.785449,0.095265,-0.172571,-0.266374,-1.190221,-0.307685,-0.859822,-0.392968,-1.513476,-0.497179,-2.279468,0.735706
-0.445525,-2.548407,-0.313207,-0.934652,-0.139584,2.604771,0.137792,-0.656567,0.446923,0.40501,0.284927,0.001355,1.614879,0.032125,-0.422546,-0.210685,-1.012614,0.055348,-1.883355,1.127461
-0.244706,-0.980619,-1.70731,-2.227624,0.724534,2.13182,0.578151,1.542202,0.313315,0.618208,0.141747,-0.817943,-2.25525,-0.223788,0.086311,-1.127338,1.373202,-0.447646,0.046073,0.415676
0.337567,1.063782,-2.249583,-1.44217,1.678055,1.911999,1.446732,1.352248,0.599058,1.889214,0.515182,-0.935501,0.177553,-0.264159,0.105947,-1.921214,0.76573,-0.553129,0.918196,-0.516636
-0.134844,-0.939537,-0.203633,0.98436,-0.306007,2.915555,-0.736209,-0.10578,-0.163856,-1.080034,0.449622,-0.829431,-0.701149,0.213515,0.593391,-0.207948,-0.137276,-0.525676,-0.556247,-0.001537
1.567805,-0.46693,-1.462874,-1.416624,1.175962,1.779187,0.323745,0.525534,0.170461,0.463999,0.070544,-0.624966,-0.331893,-0.204869,-0.515078,-0.32326,0.265134,-0.180428,0.323631,0.984009
-0.219531,-3.26268,-0.534907,2.789106,4.902143,0.02064,0.874567,0.874228,-1.420895,-1.579507,-1.001033,1.337472,-0.524052,-0.522264,-1.452429,-2.039896,0.539164,0.653201,0.384577,-0.155544
0.896116,-0.511754,-3.402787,-3.610315,4.107436,1.02617,-2.182161,-8.404384,-4.139694,3.27829,1.986076,3.86395,-2.039549,-4.082957,-0.161816,0.166045,0.857996,-1.079913,0.122733,-1.747198
-0.051207,-3.341994,-1.105504,-1.448927,1.727597,1.588506,-0.153163,-4.241962,-3.133952,1.267613,4.93504,2.361493,-0.103564,-0.581502,0.501309,-0.084062,-0.275909,-0.149983,-1.260278,-1.0019
1.168141,-0.931619,-3.085791,-3.293194,4.256723,1.3634,-1.922405,-8.247219,-3.274095,2.830326,0.42064,3.173142,-1.165845,-4.456122,0.23064,-0.493995,1.091688,-1.172237,0.18602,-1.647883
1.925466,-2.542657,-2.651691,-3.497119,5.157482,1.096341,-4.171946,-8.983347,-2.88851,4.422621,-2.13104,3.298738,-2.593602,-7.229241,1.173836,-0.096375,2.70277,-2.873823,1.865673,-1.734308
-0.064898,-2.501862,-2.114975,-2.451076,3.428487,1.2441,-1.442181,-6.225824,-2.158555,2.257157,-0.661348,2.113308,-1.259341,-3.899479,0.284885,-1.364315,1.424714,-1.877889,-0.297609,-1.468855
-1.97183,-7.726576,0.559626,1.683844,1.921191,4.597882,0.798906,0.240753,0.154093,-0.415493,0.318064,-0.343629,-1.087792,0.283972,-2.222788,0.800524,0.432889,-2.853131,-0.004363,0.870775
1.066077,-2.342121,-2.439234,-3.777195,3.903799,1.10793,-2.999966,-9.044062,-2.964317,4.092639,0.115775,3.025142,-1.209013,-5.631584,0.69372,-0.061824,1.153179,-1.852068,-0.364669,-1.409345
1.233923,-3.369076,-2.200041,-3.94244,3.420566,1.290575,-2.280637,-8.150664,-2.700315,3.746411,0.614817,2.719937,-1.831212,-4.966256,0.473569,-0.158077,0.989959,-2.371569,-0.420444,-1.448752
1.695676,-2.369489,-2.951955,-4.267377,4.061611,1.240142,-2.999401,-8.749096,-3.220247,3.408189,0.36865,3.221583,-2.686855,-5.5272,0.765898,0.345092,1.663983,-1.648726,0.596557,-1.599501
3.487222,-1.028936,-2.849604,-3.44395,4.951303,0.958946,-3.638907,-9.989625,-2.971659,4.988279,-1.239602,3.355413,0.107317,-6.857002,0.926091,-0.229194,1.911678,-2.706027,1.149356,-1.740952
1.11828,-1.517233,-2.047287,-3.250392,2.914263,1.697654,-2.347243,-6.815496,-2.180242,3.336213,-0.411788,2.247169,-2.471934,-4.808592,0.52325,-0.656817,1.715435,-1.485679,0.397844,-1.892422
4.978386,-0.812509,-0.053749,0.04821,1.231144,1.448102,0.517576,-0.200317,-0.470228,0.075023,-0.041641,0.288488,1.568311,-0.102519,-0.144789,-0.032827,0.052397,-0.242632,0.376482,0.30212
-2.298654,-7.192238,1.31254,1.415927,1.045309,2.131873,0.636131,-0.066559,0.280082,-0.568836,0.251344,-0.75535,-1.253844,0.286478,-2.057869,0.832751,0.355454,-2.964633,-0.015562,0.837146
0.461302,-1.109484,-2.813855,-3.005604,3.314264,1.733903,-2.547048,-7.123685,-2.776214,2.933355,0.646542,2.660515,-2.261452,-4.229388,-0.206333,0.232075,1.511099,-1.026568,0.114811,-1.432613
1.669598,-3.571629,0.256738,3.51682,4.424733,3.364295,1.01009,0.177882,0.813808,0.357138,0.112462,-0.806642,-0.539055,-0.595416,-3.958698,2.890485,3.835756,-1.861719,2.060008,1.270627
-0.566524,-2.042703,-2.331517,-1.981208,3.021644,0.850826,1.63155,-1.186706,-3.263249,-0.940193,7.243255,1.730571,-1.904535,2.591831,0.65096,1.82183,-0.582111,0.400864,0.002476,-1.575671
1.67578,-0.535706,-2.935839,-3.607416,4.381805,1.153312,-2.256182,-8.20306,-3.065359,3.958921,0.72679,3.051461,-0.962337,-4.910443,0.526905,-0.198296,1.404342,-1.44841,0.45856,-1.643872
2.982968,-2.425902,-2.42913,-4.310132,4.211429,1.34902,-4.156824,-9.074503,-2.53781,3.92392,-1.896141,2.945972,-2.317709,-7.132971,0.812785,0.050108,2.645215,-2.452526,1.464983,-1.627469
0.377449,-1.218902,-2.654974,-3.447572,2.98755,1.489825,-1.820032,-6.63502,-2.385476,2.706,0.18026,2.237348,-2.964866,-4.286376,0.447378,0.254422,1.191796,-1.069513,0.53471,-1.713111
1.128479,-0.81602,-3.053971,-3.67716,3.706072,1.38372,-2.224995,-7.750687,-2.739005,3.734841,0.677774,2.730549,-1.712934,-4.765869,0.42954,-0.240816,1.310892,-1.255616,0.366,-1.744464
2.537072,-2.013024,-2.706006,-3.197357,5.186846,1.021178,-3.994038,-9.439298,-2.857869,4.742357,-1.956231,3.292816,-1.196271,-7.164946,1.011283,-0.111409,2.371889,-2.871148,1.4184,-1.571446
0.041348,-0.022099,-3.622855,-3.469062,4.695252,-0.159159,3.660326,-4.304412,-5.281351,2.09274,11.858827,3.729594,-2.508192,2.418678,-1.087103,0.799646,-0.973521,-0.093544,0.537713,-1.643188
2.416397,-1.006317,-2.921224,-3.506046,4.872051,0.6435,-3.065015,-9.673186,-3.538147,4.458227,0.548294,3.589116,-0.250437,-5.72194,0.65181,-0.001668,1.337089,-2.012159,0.387524,-1.543098
1.382609,-0.826477,-2.229068,-2.473183,4.017669,0.473735,2.767806,2.628574,0.91295,3.401624,0.625737,-0.737703,0.68667,-0.467019,0.868705,-2.5375,3.08085,-2.84533,2.134707,-0.347486
-3.117195,-4.586607,-2.216484,-4.623734,2.028215,1.217192,2.385867,-3.947312,-3.38338,2.515243,8.001461,2.512166,-0.213324,0.73149,-1.035364,-0.669298,-1.862744,-1.081268,-0.955811,-1.635304
-1.192601,-3.36718,-1.439832,-0.051135,2.324655,1.343358,-1.297551,0.399489,0.18649,1.097099,-1.018695,-1.383052,-0.783596,2.505571,-1.635845,0.696096,1.441257,0.305281,-0.227803,-1.092817
-0.96864,-6.376287,-0.333168,0.304144,1.877366,0.927423,-1.591089,1.23511,-0.491183,1.471289,-1.269115,-0.67035,-1.799895,2.628342,0.436791,-0.504098,0.409203,0.307656,-1.517296,-0.892412
-0.284999,-3.968505,1.168137,1.216664,-0.779094,3.38359,-1.152767,0.441906,-0.871107,-2.015544,0.566092,-0.787787,-1.112675,0.434606,2.14963,-0.241799,0.592469,-1.903891,0.396158,-0.556808
1.627433,-3.700324,-1.23986,1.402876,3.62358,0.689281,-2.329045,1.240933,-1.122478,1.654045,-1.687397,-0.064387,-0.786663,3.47308,0.703501,0.04911,0.778261,1.117649,0.021175,-1.52552
1.817224,-3.672811,-1.190683,1.349036,3.635425,0.080228,-2.41812,1.098678,-1.057865,1.717504,-1.700587,-0.192188,-0.451649,3.680756,0.762888,0.094157,0.885576,1.118115,0.054108,-1.62547
-0.000756,-2.849468,-1.416984,1.44498,3.180087,0.857196,-1.888485,0.932284,-0.712833,1.591267,-1.273189,-0.411201,-0.962275,2.613256,0.09219,-0.098283,0.38183,1.611501,-0.405926,-0.799421
-0.99973,-4.747808,-1.188015,-0.446251,1.472225,1.717161,-2.218662,0.817481,-0.422773,0.704024,-1.185234,-0.854729,-1.54597,2.974094,-0.075891,0.264326,0.755523,1.117605,-0.983108,-0.970694
-0.039609,-2.793164,-1.271083,1.323726,3.265694,0.790428,-1.925558,0.90941,-0.713008,1.577164,-1.309381,-0.441514,-0.954065,2.688844,0.104197,-0.050419,0.386133,1.610804,-0.444646,-0.824468
-0.013415,-2.84977,-1.427709,1.387883,3.261485,0.955094,-1.928191,0.937345,-0.719573,1.597945,-1.298005,-0.408125,-0.940687,2.686221,0.086094,-0.075672,0.391594,1.612407,-0.413509,-0.825921
1.683363,-4.223781,-1.236983,1.162547,3.4186,0.470104,-2.422284,1.250415,-0.980601,1.551309,-1.741409,-0.225151,-1.078001,3.622028,0.699345,0.082383,0.916003,1.11601,0.062996,-1.587181
0.039595,-2.571987,-1.210346,1.512914,3.450277,0.794004,-1.828155,0.830545,-0.744781,1.71024,-1.233794,-0.39475,-0.521307,2.62638,0.130892,-0.1186,0.299827,1.642026,-0.515728,-0.828216
2.384078,-1.933864,-0.349795,0.754163,1.181518,1.597416,0.012477,0.519171,-0.473783,0.341902,-0.1328,-0.400785,-0.862364,-0.278608,0.152769,-0.483988,-0.254724,0.695855,0.212116,0.671771
-0.63231,-2.537873,-0.561101,2.514759,3.791871,2.247847,0.050138,0.987173,-0.330374,1.402729,-0.458955,-0.288982,-1.747569,-0.509054,-0.779597,-0.460275,-0.580441,0.83991,0.845489,1.110257
-0.374967,-1.950703,-0.952803,1.907825,2.817232,1.198653,-0.111236,0.721551,-0.478972,1.198236,-0.107517,-0.36509,-0.833479,-0.370892,-0.311447,-0.414112,0.035973,0.685057,-0.21896,1.681989
-0.446726,-1.995049,-1.363483,0.796943,2.426566,1.543672,-0.349648,0.704215,-0.157119,0.699965,-0.223555,-0.654682,-1.699027,-0.388506,-0.507003,-0.376309,-0.267285,0.769666,0.64206,1.578585
-0.95243,-2.263957,-1.434892,0.887155,2.423346,1.608704,-0.386503,0.469086,-0.259516,0.838117,0.094497,-0.639535,-0.713302,-0.279656,-0.059991,-0.555491,-0.060362,0.612598,-0.561576,1.954498
-0.347631,-2.126724,-0.948987,1.817502,2.771532,1.278501,-0.114982,0.707208,-0.416421,1.129408,-0.095962,-0.424036,-0.935525,-0.369442,-0.302653,-0.41749,0.072114,0.684652,-0.196648,1.690566
3.503359,-1.030453,-0.942136,-0.091336,1.895993,1.407028,0.422756,0.578753,-1.033096,-0.132725,1.133752,-0.131155,1.945383,-0.689386,-0.17006,-0.241348,-0.02263,0.054461,-0.349873,-0.00484
1.821891,-1.930405,-0.907247,-0.894506,1.264698,1.606679,-0.470118,0.993378,-0.862062,-0.698455,0.716794,-0.410539,-0.330545,-0.606454,-0.003618,-0.149522,0.512074,0.59527,-0.252458,0.608155
2.171995,-1.080408,-1.277978,-0.219672,1.806027,1.636124,-0.219402,0.685733,-1.020695,-0.143155,1.033629,-0.204661,1.340447,-0.547447,-0.023606,-0.264883,0.163372,0.45624,-0.544217,0.590139
2.016898,-1.088119,-1.297466,-0.117246,1.908274,1.434716,-0.133085,0.490045,-0.982841,0.05487,1.124739,-0.24027,1.867653,-0.490977,-0.091193,-0.382535,-0.210233,0.35508,-0.792673,0.631441
1.848483,-1.383271,-1.097664,-0.582273,1.656961,1.470462,-0.367749,0.774711,-0.879604,-0.311461,0.83949,-0.363699,0.82872,-0.601202,-0.023364,-0.257782,0.13508,0.447854,-0.578371,0.684559
2.952951,-0.757139,-1.631403,-0.647004,2.257387,1.351475,0.394245,0.941501,-0.736071,-0.184834,0.953898,-0.366423,1.546895,-1.04361,-0.187579,0.082505,-0.295323,0.221633,-0.009977,0.00264
1.123,-1.827046,-1.542455,-1.004027,2.027636,1.510701,-0.859751,1.108565,-0.439442,-0.679285,1.039313,-0.707981,1.089187,-1.112909,-0.472361,-0.186804,-0.482783,0.185103,-0.947025,0.542595
1.567502,-0.687919,-2.002247,-0.660019,2.394133,1.304053,-0.841734,1.160651,-0.710039,-0.54621,1.113645,-0.444234,1.516644,-1.138366,-0.367241,-0.131539,-0.113752,0.445882,-0.443346,0.579212
-1.048916,-2.465401,0.614298,2.268024,0.125321,2.765844,0.256112,-0.507255,0.99328,0.287119,0.570296,0.31107,1.568894,-0.092261,-1.010969,0.041418,-0.638034,0.094377,0.135833,-1.046098
0.293889,-0.168313,-0.359793,1.896201,0.757256,2.749622,0.104288,-0.262951,0.914655,-0.076192,0.537169,0.267906,0.630922,0.065073,-0.541395,0.131474,0.336339,0.259522,-0.276919,-0.048563
1.663684,-0.815336,0.143108,1.452133,0.069809,2.973409,0.139568,-0.207192,0.96339,-0.549125,0.404942,0.255547,-0.113995,0.020874,-0.540305,0.279888,0.406561,0.395594,-0.022863,-0.440559
-1.5733,-0.323046,0.635,3.757599,1.617894,2.549085,-0.00844,-0.096367,1.266297,-0.35358,0.151688,-0.150632,-1.445729,-0.143276,-2.111621,1.173587,0.841451,0.195334,0.999237,-0.578446
-1.175409,0.228023,0.225189,3.361846,0.987994,2.521603,-0.068956,-0.579273,1.224829,-0.568735,0.524601,-0.250951,0.001662,0.042092,-1.768324,1.194425,0.966104,-0.282726,0.431446,-0.32654
2.860536,-1.346694,0.479892,1.821458,0.327428,2.711565,0.099206,0.008576,0.455208,-0.371252,0.362438,0.779711,0.427297,0.08919,0.582898,-0.186669,0.133047,0.218426,-0.010661,-0.491032
2.107169,-0.221735,-0.434615,-0.158269,-0.108967,2.664713,0.035298,0.183052,0.791709,-0.403955,0.150687,0.506792,-0.528435,0.041373,-0.110358,-0.125241,-0.160221,0.592736,0.197137,-0.116383
2.209847,-0.270521,-0.425163,-0.054992,0.179277,2.955683,-0.041875,-0.060801,0.890137,-0.464556,0.136783,0.446377,-0.500757,-0.024391,-0.232429,-0.056403,-0.322562,0.775233,0.372471,-0.14991
2.282587,-0.870504,-0.290304,-0.714837,-0.214617,2.657734,-0.123132,0.061415,0.893844,-0.648217,0.017299,0.425762,-1.232114,-0.063514,-0.165493,0.041649,0.031876,0.956131,0.325853,0.143823
1.318189,0.045495,-1.138095,-0.9417,0.28847,2.692366,-0.33576,-0.044822,0.889302,-0.337115,-0.005462,0.469443,-0.787962,-0.064954,-0.359241,-0.093798,-0.663755,0.766355,0.390769,0.432294
1.45677,0.267613,-1.07059,-0.681345,0.381884,2.682641,-0.238516,-0.070567,0.87918,-0.233361,0.004807,0.492621,-0.536217,-0.06113,-0.475368,-0.07431,-0.755419,0.749686,0.385879,0.309313
1.162344,-0.819398,-1.264059,-1.980725,0.961994,2.220211,-1.396183,-3.707094,-0.121555,1.489242,-0.431408,1.601431,-0.872898,-2.638761,0.490334,-0.292939,1.151641,-0.062038,-0.456711,-0.702713
2.845306,-0.306631,-0.383187,-0.323218,0.422171,2.639107,0.295375,-0.059333,0.90821,-0.058594,0.209093,0.497233,0.317304,0.001508,-0.221212,-0.166924,-0.253423,0.719687,0.029579,0.084633
2.448502,-0.266413,-0.723496,-1.005258,0.525042,2.613224,0.138245,0.145045,1.009692,-0.234984,-0.013901,0.428426,-0.607751,-0.054027,-0.419424,-0.011555,-0.415487,0.880866,0.523935,0.350216
1.928524,0.029702,-0.743436,-0.472829,0.188291,2.695553,-0.07188,-0.032111,0.965466,-0.376205,0.121418,0.380282,-0.422351,0.021162,-0.298346,-0.1165,-0.510899,0.930235,0.392901,0.145736
0.042719,0.545219,-0.723443,-0.040101,0.259018,3.02126,-0.011076,0.180781,1.08602,-0.301816,0.258525,0.142448,-0.846948,0.05383,-0.322822,-0.309063,-0.250089,0.704758,0.274604,-0.342223
0.064541,1.120622,-0.744475,0.497003,0.52389,2.795114,0.121293,0.138444,1.018351,-0.033019,0.343051,0.179632,-0.160655,0.10152,-0.041836,-0.543159,-0.476569,0.528984,0.475468,-0.624366
0.282779,0.363613,-0.974259,-0.311271,0.261557,3.279074,-0.254258,0.183705,0.925912,-0.485914,0.2141,0.314075,-0.807024,0.115092,-0.146709,-0.240578,-0.405388,0.661953,0.3363,0.037193
2.58363,-0.296944,-0.774723,-0.792069,0.439795,2.450097,0.110196,0.119704,0.919602,-0.161891,0.063941,0.507822,-0.272583,-0.031255,-0.331081,-0.075377,-0.353742,0.701076,0.439301,0.404064
3.338862,-0.266317,-0.623118,-0.496692,0.722884,2.178305,0.350973,0.022954,0.861491,0.116926,0.170576,0.590215,0.576848,-0.034812,-0.208915,-0.13005,-0.23414,0.440407,0.347106,0.348688
1.717002,-0.053048,-1.900988,-0.292824,1.631971,5.55446,0.145527,0.327774,0.773174,0.099088,0.302249,0.89473,0.436995,0.06793,-0.297418,-0.386711,-0.636312,0.8657,0.189626,0.362701
-0.527883,0.044314,-0.820119,0.30469,0.272145,2.97257,-0.451935,0.238741,0.625936,-0.591237,0.569256,0.358976,-0.057727,0.341632,1.040689,-0.578376,0.180748,-0.3066,0.086737,0.052828
-1.53405,0.898078,-1.966252,-1.122702,1.056674,2.203817,1.516485,1.12768,1.431711,0.771797,0.161274,-0.175906,-1.079806,-0.23482,0.474633,-0.512773,0.78692,0.045819,0.329896,-0.794453
-1.141289,0.861855,-1.371315,0.075664,0.923955,2.352511,1.065659,0.674319,1.38088,0.502714,0.19451,-0.127847,-0.971666,-0.192294,-0.274035,-0.207734,0.549989,0.39484,0.344551,-0.712858
0.888004,0.115277,-0.355629,0.388537,0.052158,2.857782,-0.127036,0.164043,0.738964,-0.516804,0.371571,0.379948,-0.245291,0.204816,0.397951,-0.358528,-0.084386,0.182545,0.135188,-0.324845
-0.667707,-0.184802,-0.621261,1.400377,0.407959,2.648918,-0.308964,0.321698,0.710059,-0.079056,0.248202,0.505459,-0.929961,0.04741,0.277608,-0.67475,-0.488284,1.010836,-0.139025,-0.243986
-1.250206,0.53247,-0.279429,2.137387,0.770375,3.008342,-0.658202,-0.31992,0.599782,-0.737347,0.63634,0.274867,1.114598,0.410888,0.452719,-0.011203,-0.556959,-0.811485,1.16601,-0.557005
-0.912324,0.807496,-0.365242,1.304835,0.303237,3.075092,-0.53609,-0.09442,0.842388,-0.828553,0.426025,0.110926,-0.451066,0.288235,0.051056,-0.038105,-0.271795,0.088126,0.518272,-0.417115
2.696226,-0.43343,-0.51119,-0.881322,0.314367,2.167444,0.062888,0.216435,0.741884,-0.228682,-0.02464,0.638288,-0.38244,-0.021482,-0.309012,0.100096,-0.208246,0.606085,0.18836,0.561393
2.896184,-0.897529,-0.353852,-0.625035,0.410375,2.855423,0.126411,0.203519,0.909247,-0.411242,0.069423,0.493792,-0.61082,0.011502,-0.139314,-0.034358,-0.113587,0.54021,0.506307,0.225876
2.756181,-0.506562,-0.608434,-0.743266,0.379697,2.492949,0.155576,0.099559,0.95691,-0.209998,0.075879,0.476329,-0.319267,-0.043262,-0.337504,-0.06159,-0.295421,0.753303,0.342961,0.330254
1.459552,-0.423109,-2.303345,-1.053236,1.472234,5.505034,0.130194,0.878926,0.777461,0.045919,0.026091,0.983422,-0.925851,-0.045843,-0.565577,-0.269686,-0.402725,0.900817,0.573689,0.583976
